c,Sam Harris and Eliezer Yudkowsky on “AI: Racing Toward the Brink” --- Rob Bensinger --- 2018-03-01 --- https://intelligence.org/2018/02/28/sam-harris-and-eliezer-yudkowsky/,Sam Harris and Eliezer Yudkowsky on “AI: Racing Toward the Brink” --- Rob Bensinger --- 2018-03-01 --- https://intelligence.org/2018/02/28/sam-harris-and-eliezer-yudkowsky/
d,"Review of ""Why AI is Harder Than We Think"" --- electroswing --- 2021-04-30 --- https://www.lesswrong.com/posts/FNqgoSg6cEKf5i6Bt/review-of-why-ai-is-harder-than-we-think","Review of ""Why AI is Harder Than We Think"" --- electroswing --- 2021-04-30 --- https://www.lesswrong.com/posts/FNqgoSg6cEKf5i6Bt/review-of-why-ai-is-harder-than-we-think"
e,Nonparametric General Reinforcement Learning --- Jan Leike --- 2016-11-28 --- http://arxiv.org/abs/1611.08944v1,Nonparametric General Reinforcement Learning --- Jan Leike --- 2016-11-28 --- http://arxiv.org/abs/1611.08944v1
f,The Case for Artificial Expert Intelligence (AXI): What lies between narrow and general AI? --- Yuli_Ban --- 2020-02-02 --- https://www.lesswrong.com/posts/wGJo9xDicwwppxDJt/the-case-for-artificial-expert-intelligence-axi-what-lies,The Case for Artificial Expert Intelligence (AXI): What lies between narrow and general AI? --- Yuli_Ban --- 2020-02-02 --- https://www.lesswrong.com/posts/wGJo9xDicwwppxDJt/the-case-for-artificial-expert-intelligence-axi-what-lies
g,Human Compatible --- Stuart Russell --- 2019-10-08,Human Compatible --- Stuart Russell --- 2019-10-08
h,Q&A with experts on risks from AI #3 --- XiXiDu --- 2012-01-12 --- https://www.lesswrong.com/posts/Jv9kyH5WvqiXifsWJ/q-and-a-with-experts-on-risks-from-ai-3,Q&A with experts on risks from AI #3 --- XiXiDu --- 2012-01-12 --- https://www.lesswrong.com/posts/Jv9kyH5WvqiXifsWJ/q-and-a-with-experts-on-risks-from-ai-3
i,"Subjectivity Learning Theory towards Artificial General Intelligence --- Xin Su, Shangqi Guo, Feng Chen --- 2019-09-09 --- http://arxiv.org/abs/1909.03798v2","Subjectivity Learning Theory towards Artificial General Intelligence --- Xin Su, Shangqi Guo, Feng Chen --- 2019-09-09 --- http://arxiv.org/abs/1909.03798v2"
j,"How long until human-level AI? Results from an expert assessment --- Seth Baum, Ben Goertzel, Ted Goertzel --- 10.1016/j.techfore.2010.09.006","How long until human-level AI? Results from an expert assessment --- Seth Baum, Ben Goertzel, Ted Goertzel --- 10.1016/j.techfore.2010.09.006"
k,AGI Safety and Alignment with Robert Miles on the Machine Ethics Podcast --- Machine Ethics --- 2021-01-13,AGI Safety and Alignment with Robert Miles on the Machine Ethics Podcast --- Machine Ethics --- 2021-01-13
l,End Times: A Brief Guide to the End of the World --- Bryan Walsh --- 2019-08-27,End Times: A Brief Guide to the End of the World --- Bryan Walsh --- 2019-08-27
m,"Some thoughts on risks from narrow, non-agentic AI --- Richard_Ngo --- 2021-01-19 --- https://www.lesswrong.com/posts/AWbtbmC6rAg6dh75b/some-thoughts-on-risks-from-narrow-non-agentic-ai","Some thoughts on risks from narrow, non-agentic AI --- Richard_Ngo --- 2021-01-19 --- https://www.lesswrong.com/posts/AWbtbmC6rAg6dh75b/some-thoughts-on-risks-from-narrow-non-agentic-ai"
n,AXRP Episode 13 - First Principles of AGI Safety with Richard Ngo --- DanielFilan --- 2022-03-31 --- https://www.lesswrong.com/posts/tEf8fEFCkFtPyg9pm/axrp-episode-13-first-principles-of-agi-safety-with-richard,AXRP Episode 13 - First Principles of AGI Safety with Richard Ngo --- DanielFilan --- 2022-03-31 --- https://www.lesswrong.com/posts/tEf8fEFCkFtPyg9pm/axrp-episode-13-first-principles-of-agi-safety-with-richard
o,Narrow AI Nanny:  Reaching Strategic Advantage via Narrow AI to Prevent Creation of the Dangerous Su --- avturchin --- 2018-07-25 --- https://www.lesswrong.com/posts/7ysKDyQDPK3dDAbkT/narrow-ai-nanny-reaching-strategic-advantage-via-narrow-ai,Narrow AI Nanny:  Reaching Strategic Advantage via Narrow AI to Prevent Creation of the Dangerous Su --- avturchin --- 2018-07-25 --- https://www.lesswrong.com/posts/7ysKDyQDPK3dDAbkT/narrow-ai-nanny-reaching-strategic-advantage-via-narrow-ai
p,Deep Learning and Artificial General Intelligence: Still a Long Way to Go --- Maciej Świechowski --- 2022-03-25 --- http://arxiv.org/abs/2203.14963v2,Deep Learning and Artificial General Intelligence: Still a Long Way to Go --- Maciej Świechowski --- 2022-03-25 --- http://arxiv.org/abs/2203.14963v2
What role do policymakers and regulators play in ensuring AI safety and alignment?,"Policymakers and regulators play a crucial role in ensuring AI safety and alignment. They are responsible for creating and implementing regulations and policies that govern the development, deployment, and use of AI systems [a, b, g]. Policymakers need to have a clear understanding of AI and its potential impacts in order to make informed decisions [a]. However, there can be challenges in defining AI for regulatory purposes, as policymakers may have different understandings of AI compared to AI researchers [a]. 

Regulation is important because it can incentivize companies to invest in safety, security, and impact evaluation when market failures or coordination failures exist [g]. Poorly-designed regulation, on the other hand, can discourage innovation and increase risks to the public [g]. It is important to strike a balance between regulation and innovation to ensure the safe and responsible development of AI [b].

The regulatory landscape for AI is complex and evolving. Currently, there is a lack of AI-targeted regulation, and existing regulatory regimes struggle to keep up with the pace of AI progress [b, g]. The global nature of AI also poses challenges for regulation, as companies can easily relocate, leading to potential international regulatory competition [b]. Moreover, the complexity of AI technology requires policymakers to have a detailed understanding of the technology, which can be a challenge [g].

To address these challenges, some propose the concept of global regulatory markets, where governments create a market for regulation and private sector organizations compete to achieve regulatory outcomes set by the government [b]. This approach aims to be as smart as the AI systems it seeks to regulate, involve multiple stakeholders, and coordinate across nations [b].

In summary, policymakers and regulators play a vital role in ensuring AI safety and alignment by creating and implementing regulations and policies that govern AI development and use. However, they face challenges in defining AI, keeping up with the pace of AI progress, and regulating AI on a global scale. It is important to strike a balance between regulation and innovation to foster the safe and responsible development of AI.","Policymakers and regulators play a crucial role in ensuring AI safety and alignment. They are responsible for creating policy and ethical recommendations for AI governance, which can help address public concerns about the social impacts of AI [a]. However, their understanding of AI may differ from those of AI researchers, which can lead to challenges in defining AI for regulatory purposes [a]. 

Regulators can also create a market for regulation, where private sector organizations compete to achieve regulatory outcomes set by a government regulator. This approach can help adapt regulatory systems to the pace, complexity, and global reach of AI [b]. However, the implementation of these regulations is often dependent on the voluntary or self-regulatory efforts of the companies deploying AI, which can lead to conflicts of interest [b].

Policymakers should consider guidelines for AI as a legislative checklist, and consider whether to subject AI research and development to review. They should also consider applying a burden of proof or a precautionary principle to high-risk AI activities [c]. Policymakers, lawyers, and corporate leaders should communicate regularly about issues that may define the tone, tenor, and content of government-industry relations [c].

However, it's important to note that pushing directly for policy can hinder expert consensus and risk being pattern-matched to ignorant opposition to technological progress. AI researchers who are dismissive of safety law may be harder to convince of the need to voluntarily be extra-safe [e, f, j].

Regulation of AI is particularly tricky to get right, as it requires a detailed understanding of the technology on the part of regulators. Poorly-designed regulation can discourage innovation and even increase risks to the public [g]. Therefore, it's crucial to craft AI policies in alignment with systematic assessments of how, when, and why AI applications enable broader forms of sociotechnical change [i].

In conclusion, policymakers and regulators play a vital role in ensuring AI safety and alignment, but they must navigate a complex landscape that requires a deep understanding of AI, careful crafting of regulations, and ongoing communication with AI researchers and industry leaders [a, b, c, e, f, g, i]."
a,"Defining AI in Policy versus Practice --- P. M. Krafft, Meg Young, Michael Katell, Karen Huang, Ghislain Bugingo --- 2019-12-23 --- http://arxiv.org/abs/1912.11095v1","Defining AI in Policy versus Practice --- P. M. Krafft, Meg Young, Michael Katell, Karen Huang, Ghislain Bugingo --- 2019-12-23 --- http://arxiv.org/abs/1912.11095v1"
b,"Regulatory Markets for AI Safety --- Jack Clark, Gillian K. Hadfield --- 2019-12-11 --- http://arxiv.org/abs/2001.00078v1","Regulatory Markets for AI Safety --- Jack Clark, Gillian K. Hadfield --- 2019-12-11 --- http://arxiv.org/abs/2001.00078v1"
c,Ethics and Artificial Intelligence A Policymaker’s Introduction --- James Baker,Ethics and Artificial Intelligence A Policymaker’s Introduction --- James Baker
d,"AI Alignment ""Scaffolding"" Project Ideas (Request for Advice) --- AllAmericanBreakfast --- 2019-07-11 --- https://www.lesswrong.com/posts/r77y22PFMrwjJ3KDf/ai-alignment-scaffolding-project-ideas-request-for-advice","AI Alignment ""Scaffolding"" Project Ideas (Request for Advice) --- AllAmericanBreakfast --- 2019-07-11 --- https://www.lesswrong.com/posts/r77y22PFMrwjJ3KDf/ai-alignment-scaffolding-project-ideas-request-for-advice"
e,2019 AI Alignment Literature Review and Charity Comparison --- Larks --- 2019-12-19 --- https://www.lesswrong.com/posts/SmDziGM9hBjW9DKmf/2019-ai-alignment-literature-review-and-charity-comparison,2019 AI Alignment Literature Review and Charity Comparison --- Larks --- 2019-12-19 --- https://www.lesswrong.com/posts/SmDziGM9hBjW9DKmf/2019-ai-alignment-literature-review-and-charity-comparison
f,2018 AI Alignment Literature Review and Charity Comparison --- Larks --- 2018-12-18 --- https://www.lesswrong.com/posts/a72owS5hz3acBK5xc/2018-ai-alignment-literature-review-and-charity-comparison,2018 AI Alignment Literature Review and Charity Comparison --- Larks --- 2018-12-18 --- https://www.lesswrong.com/posts/a72owS5hz3acBK5xc/2018-ai-alignment-literature-review-and-charity-comparison
g,"The Role of Cooperation in Responsible AI Development --- Amanda Askell, Miles Brundage, Gillian Hadfield --- 2019-07-10 --- http://arxiv.org/abs/1907.04534v1","The Role of Cooperation in Responsible AI Development --- Amanda Askell, Miles Brundage, Gillian Hadfield --- 2019-07-10 --- http://arxiv.org/abs/1907.04534v1"
h,White House submissions and report on AI safety --- Rob Bensinger --- 2016-10-21 --- https://intelligence.org/2016/10/20/white-house-submissions-and-report-on-ai-safety/,White House submissions and report on AI safety --- Rob Bensinger --- 2016-10-21 --- https://intelligence.org/2016/10/20/white-house-submissions-and-report-on-ai-safety/
i,"Aligning AI Regulation to Sociotechnical Change --- Matthijs Maas, Justin Bullock, Baobao Zhang, Yu-Che Chen, Johannes Himmelreich, Matthew Young, Anton","Aligning AI Regulation to Sociotechnical Change --- Matthijs Maas, Justin Bullock, Baobao Zhang, Yu-Che Chen, Johannes Himmelreich, Matthew Young, Anton"
j,2017 AI Safety Literature Review and Charity Comparison --- Larks --- 2017-12-24 --- https://www.lesswrong.com/posts/hYekqQ9hLmn3XTZrp/2017-ai-safety-literature-review-and-charity-comparison,2017 AI Safety Literature Review and Charity Comparison --- Larks --- 2017-12-24 --- https://www.lesswrong.com/posts/hYekqQ9hLmn3XTZrp/2017-ai-safety-literature-review-and-charity-comparison
k,Regulating AI for the safety of humanity _ Ayush Patel _ TEDxQESchool-by TEDx Ta --- Ayush Patey,Regulating AI for the safety of humanity _ Ayush Patel _ TEDxQESchool-by TEDx Ta --- Ayush Patey
